API WELL NUMBER,CV_TWPNM,CONAME,Company Phone,WELL NAME,WELL NUMBER,PRODUCING FORMATION,COMPLETED DATE,SECTION,LOT,WELL LATITUDE,WELL LONGITUDE,TANK LATITUDE,TANK LONGITUDE,NUMBER OF STORAGE TANKS,MAXIMUM STORAGE CAPACITY,CNTY_APINO,Nearest_SWIW_API,Nearest_SWIW_km
34073219770000,LAUREL,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,WACHTEL PEARLE     12005,12005,CLINTON GROUP,,3.0,,39.5407234231589,-82.5456348628215,39.54101,-82.54549,0.0,0.0,73,34127226160000,24.6364528714769
34073219780000,LAUREL,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,ANDERSON ROSS     12010,12010,CLINTON GROUP,,5.0,,39.5350118186439,-82.5932477869142,39.53509,-82.5931,0.0,0.0,73,34127226160000,28.406014699017728
34073219790000,LAUREL,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,MEYER JOHN C     12017,12017,CLINTON SAND,,9.0,,39.5312385970624,-82.5710843005698,,,,,73,34127226160000,27.03246099900378
34073219860000,WARD,HOUNDS OIL & GAS LLC,7405917533,SUNDAY CREEK COAL CO. # 15,15-0,CLINTON SAND,28558.0,16.0,,39.523772625209,-82.2146292150531,39.52401,-82.21461,1.0,100.0,73,34009230360000,12.700221609925258
34073219890000,LAUREL,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,MYERS MINNIE M     12018,12018,CLINTON SAND,,10.0,,39.5287532698776,-82.5446698403486,,,1.0,100.0,73,34127226160000,25.355792940626284
34073219910000,LAUREL,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,BAINTER ROSETTA (SMITH JAMES)     12011,12011,CLINTON GROUP,28432.0,7.0,,39.5262707577567,-82.6052894768804,,,,,73,34129200590000,28.52051391563625
34073219950000,WARD,HUFFMAN-BOWERS INC,7403425205,C. L. POSTON HEIRS # 7,7,CLINTON SAND,29301.0,20.0,,39.4903036615156,-82.2258385149334,,,2.0,200.0,73,34009230360000,9.35655560338669
34073219960000,WARD,HUFFMAN-BOWERS INC,7403425205,C. L. POSTON HEIRS # 8,8,CLINTON SAND,29293.0,20.0,,39.4930481645904,-82.225384831502,,,1.0,100.0,73,34009230360000,9.629983560517166
34073219970000,LAUREL,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,WOLTZ & JOHNSON (EDWARDS)     12008,12008,CLINTON SAND,,5.0,,39.5396048754025,-82.5826165809186,,,,,73,34127226160000,27.361696320976893
34073219980000,LAUREL,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,SATER EVERETT M,12001,CLINTON SAND,28478.0,1.0,,39.532774218834,-82.5178298444016,,,,,73,34127226160000,23.280349055252298
34073219990000,LAUREL,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,MEYER JOHN C     12006,12006,CLINTON SAND,,4.0,,39.5373360535437,-82.5670839019906,,,,,73,34127226160000,26.370812949246087
34073220010000,WARD,Hilltop Oilfield Services Inc.,+1 (740) 562-9688,SUNDAY CREEK COAL CO. # 24R,24R,CLINTON SAND,28397.0,4.0,,39.5219958173192,-82.1658940403351,39.52213,-82.16568,2.0,200.0,73,34127242600000,10.137268444349328
34073220070000,LAUREL,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,WOLTZ KENNETH,,CLINTON SAND,28446.0,15.0,,39.5148344223753,-82.5451084613549,,,,,73,34127226160000,26.354949960121786
34073220090000,LAUREL,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,SATER VIRGIL D     12014,12014,CLINTON GROUP,28465.0,11.0,,39.5261942611627,-82.5253394700736,,,,,73,34127226160000,24.244561446129882
34073220110000,LAUREL,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,GOSS RALPH,,CLINTON SAND,,4.0,,39.5444776662852,-82.5612043554733,,,2.0,200.0,73,34127226160000,25.516369716644956
34073220120000,LAUREL,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,EDWARDS ROBERT     9860,9860,CLINTON SAND,,2.0,,39.5431150640681,-82.5370906749804,,,,,73,34127226160000,23.884261769765892
34073220150000,LAUREL,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,ELICK ESTHER G.,,CLINTON SAND,,4.0,,39.5435382718192,-82.5715932426641,,,,,73,34127226160000,26.327135705374303
34073220170000,WARD,HOUNDS OIL & GAS LLC,7405917533,SUNDAY CREEK COAL CO. # 25R,25R,CLINTON SAND,28433.0,10.0,,39.5240058947312,-82.1982326226506,39.51948,-82.19837,1.0,100.0,73,34127242600000,12.50879672087617
34073220190000,GOOD HOPE,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,FISCHER HILDEGARDE,,CLINTON SAND,28990.0,35.0,,39.5497886497646,-82.5303207974699,,,,,73,34127226160000,22.98290675169946
34073220200000,GOOD HOPE,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,MODER     11334,11334,CLINTON SAND,28986.0,35.0,,39.5467643715591,-82.5239094754008,,,,,73,34127226160000,22.73009460597034
34073220260000,LAUREL,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,ANDERSON GLORIA COLLEEN,2,,4026.0,5.0,,39.5360229908579,-82.5989220888144,39.53598,-82.59908,0.0,0.0,73,34127226160000,28.765684133668348
34073220270000,GOOD HOPE,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,BLACKSTON RALPH W 11566,11566,CLINTON SAND,29053.0,36.0,,39.5502742666237,-82.5116401097817,,,,,73,34127226160000,21.65276265080489
34073220350000,WARD,HUFFMAN-BOWERS INC,7403425205,PEABODY COAL CO,1C,CLINTON SAND,28638.0,1.0,,39.4753318072959,-82.1696593615755,39.47628,-82.17228,1.0,100.0,73,34009230360000,7.272225438961171
34073220360000,LAUREL,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,BEATTY WILLIAM & BARBARA,12087,CLINTON SAND,,2.0,,39.5367244676675,-82.5384887399737,,,,,73,34127226160000,24.398791707182298
34073220390000,LAUREL,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,VANFOSSEN JAN H.,,CLINTON SAND,,11.0,,39.5170743007045,-82.533559065795,,,,,73,34127226160000,25.440608866468416
34073220400000,WARD,Hilltop Oilfield Services Inc.,+1 (740) 562-9688,SUNDAY CREEK COAL CO. # 31R,31R,CLINTON SAND,28170.0,11.0,,39.5341880114326,-82.1812942689698,39.53606,-82.18394,1.0,210.0,73,34127242600000,10.735564391987833
34073220410000,WARD,Hilltop Oilfield Services Inc.,+1 (740) 562-9688,SUNDAY CREEK COAL CO. # 32R,32R,CLINTON SAND,28577.0,11.0,,39.5393241452834,-82.1870859413065,39.53943,-82.18772,1.0,210.0,73,34127242600000,11.017959986816942
34073205480000,PERRY,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,STEVENS RAYMOND 3-9572,3-9572,CLINTON SAND,20688.0,24.0,,39.4960764294153,-82.6311510946486,,,,,73,34129200590000,27.036034040694513
34073205520000,PERRY,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,CHAMBERS RALPH E     1-9570,1,CLINTON SAND,20730.0,12.0,,39.5278762622041,-82.6303705247217,,,,,73,34129200590000,26.365753509146703
34073205540000,PERRY,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,DENNIS HARRY E 2-9571,2-9571,CLINTON SAND,20726.0,13.0,,39.5121455340152,-82.6408733940472,,,,,73,34129200590000,25.7925169972277
34073205570000,FALLS GORE,Andrew D. Harris,+1 (740) 603-7179,G HARRIS,1,CLINTON SAND,20687.0,27.0,,39.5822412225004,-82.306860694471,39.34903,-82.18522,2.0,200.0,73,34127226160000,9.457036576682858
34073205590000,GREEN,GEO KAT LLC,+1 (740) 963-6669,COOK HEIRS (JOHN COOK) # 1,1,CLINTON GROUP,20756.0,23.0,,39.5405628507354,-82.3425015055878,39.53969,-82.34216,2.0,130.0,73,34127226160000,14.368065137945745
34073213650000,FALLS GORE,OIL ENTERPRISES,7403852091,DANIEL SOUDERS #  2,1,CLINTON SAND,25046.0,27.0,,39.5914160868003,-82.3048375746,39.59259,-82.30289,2.0,200.0,73,34127226160000,8.44375130379564
34073213730000,GREEN,KILBARGER INVESTMENTS INC,7403856019,JOHN & AUDREY HUNTER # 2,2,CLINTON SAND,25148.0,35.0,,39.542926770689,-82.3716367846383,39.54378,-82.37363,2.0,200.0,73,34127226160000,14.81255823339393
34073213760000,STARR,GEO KAT LLC,+1 (740) 963-6669,FRANK WOLFE     3,3,CLINTON SAND,25192.0,12.0,,39.4726161955433,-82.3046375026118,39.4708,-82.30499,0.0,0.0,73,34009230360000,12.12085029172793
34073213790000,GREEN,KILBARGER INVESTMENTS INC,7403856019,JOHN G. DOUGHERTY UNIT # 4,4,CLINTON GROUP,25488.0,34.0,,39.5323043154017,-82.3876106224437,39.53251,-82.38744,2.0,200.0,73,34127226160000,16.428562090291862
34073213850000,PERRY,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,SMITH THELMA 3,3,CLINTON SAND,25330.0,34.0,,39.4692524052939,-82.6712235145876,,,,,73,34129200590000,24.825393063608576
34073213860000,PERRY,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,MEYER JOHN C ET AL 1,1,CLINTON SAND,25442.0,25.0,,39.4889235594775,-82.6293058473426,,,,,73,34129200590000,27.413418406024284
34073213880000,GREEN,SINKOVITZ PAUL,,CRAYFISHFARM (GREENHILL#5 )     6,6,CLINTON SAND,27305.0,22.0,,39.5303330145628,-82.3445737358259,39.52871,-82.34279,3.0,300.0,73,34127226160000,15.518411035492866
34073213960000,FALLS GORE,MONDAY CREEK RESOURCES LTD,7403809800,HARTMAN-USA     1,1,CLINTON GROUP,25405.0,27.0,,39.5854708738172,-82.3124826191445,,,2.0,200.0,73,34127226160000,9.098426869940168
34073214080000,GREEN,HOCKING HILLS ENERGY AND WELL SERVICE LLC,+1 (740) 385-6690,CARPENTER     2,2,CLINTON SAND,25542.0,35.0,,39.5519332825023,-82.3859831829868,39.55218,-82.38551,2.0,200.0,73,34127226160000,14.397752864591837
34073214100000,STARR,PETRO QUEST INC,7406961969,WEBB ROBERT D,1,CLINTON SAND,25660.0,12.0,,39.4646664636122,-82.3122041240293,39.46493,-82.31219,1.0,100.0,73,34009230360000,12.212493815773895
34073214190000,GREEN,KILBARGER INVESTMENTS INC,7403856019,L. TOLLIVER,2,CLINTON SAND,25628.0,35.0,,39.5386041182137,-82.3730630117909,39.54146,-82.37738,3.0,300.0,73,34127226160000,15.30521686263869
34073214200000,GREEN,KILBARGER INVESTMENTS INC,7403856019,L. TOLLIVER,3,CLINTON SAND,,35.0,,39.5388836903251,-82.377760612798,39.54146,-82.37738,3.0,300.0,73,34127226160000,15.424024005874935
34073214210000,GREEN,CREMEAN BRUCE H,7403857910,CREMAN     1,1,CLINTON SAND,25530.0,35.0,,39.545741517808,-82.3721635301415,,,,,73,34127226160000,14.537400101789634
34073214370000,PERRY,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,COLLITON DAVID A 7-10867,7,CLINTON SAND,25682.0,13.0,,39.5124701280744,-82.6335743058396,,,,,73,34129200590000,26.396889979396885
34073214440000,PERRY,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,DENNIS EDNA M 3-10925,3,CLINTON SAND,25800.0,13.0,,39.5094744935696,-82.6384844631934,,,,,73,34129200590000,26.05756746396434
34073214470000,GREEN,"Niruvkumar Shah, Forum Niruvkumara Shah, Abhishek Kumar, and Ila Priya",+1 (216) 313-6694,LOGAN CLAY PRODUCTS (BARTHLOW),2,CLINTON SAND,25771.0,35.0,,39.54807923446,-82.3758827746346,39.54849,-82.37609,2.0,200.0,73,34127226160000,14.418575428111385
34073214560000,GREEN,NORTHWOOD ENERGY CORP,+1 (614) 457-1024,BESSIE LINTON # 1,1,CLINTON SAND,25900.0,18.0,,39.5558424029209,-82.3274578460859,39.55647,-82.32793,0.0,100.0,73,34127226160000,12.483826845931397
34073214790000,FALLS GORE,NICK SCOTTY R & MEREDITH,7403850315,INBODEN,1,CLINTON SAND,26158.0,31.0,,39.5756500178859,-82.3569427921229,,,2.0,200.0,73,34127226160000,10.964947340109875
34073214860000,PERRY,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,WISKIVER HELEN 11039,11039,CLINTON SAND,26206.0,25.0,,39.4887652620044,-82.6352937036398,,,,,73,34129200590000,26.928362334656914
34073215160000,FALLS GORE,Eco Power Crypto LLC,832-954-9711,VARGO JOHN     9,9,CLINTON GROUP,26465.0,32.0,,39.5782360028893,-82.3398196491783,0.0,0.0,3.0,300.0,73,34127226160000,10.232636214735477
34073215200000,GREEN,HOCKING HILLS ENERGY AND WELL SERVICE LLC,+1 (740) 385-6690,G L & J F HUTCHINS,1-A,CLINTON SAND,26429.0,28.0,,39.5275846346595,-82.3642909931103,39.52768,-82.36425,2.0,200.0,73,34127226160000,16.223579124002924
34073215230000,GREEN,SINKOVITZ PAUL,,CRAYFISHFARM (HILLYER HEIRS # 1)     4,1,CLINTON GROUP,26456.0,22.0,,39.5274456188669,-82.3411767954878,39.52778,-82.34245,3.0,300.0,73,34127226160000,15.781040212445028
34073215240000,STARR,GEO KAT LLC,+1 (740) 963-6669,E. HORWELL # 1,1,CLINTON GROUP,26462.0,34.0,,39.4362820311033,-82.3916593430159,,,2.0,200.0,73,34009230360000,17.726451583848434
34073205700000,BENTON,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,TATMAN JASPER 2,2,CLINTON SAND,20801.0,19.0,,39.4060176863074,-82.6136908524505,39.40602,-82.61369,0.0,0.0,73,34163208160000,31.468900384667712
34073205750000,PERRY,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,SHARP FRANK C 7-9635,7,CLINTON SAND,20890.0,34.0,,39.4663478053728,-82.6765932727147,39.46641,-82.67665,0.0,0.0,73,34129200590000,24.5446618249521
34073205770000,GREEN,LUOIL INC,7403474329,A W MARION & WILLIAM ROBEY # 1-A,1-A,CLINTON SAND,20947.0,23.0,,39.5399780667142,-82.3404923543372,39.53953,-82.342,1.0,100.0,73,34127226160000,14.399186920055254
34073205780000,PERRY,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,STUMP HANAH ET AL 2-9775,2-9775,CLINTON SAND,20906.0,12.0,,39.5237654339159,-82.630273926624,,,,,73,34129200590000,26.44345807801512
34073205830000,PERRY,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,SMITH JOE M 2-9810,2,CLINTON SAND,20953.0,34.0,,39.4693352901779,-82.6745746594011,39.46943,-82.67454,0.0,0.0,73,34129200590000,24.560060650774034
34073205840000,PERRY,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,HARTLEY HOBART H 2-9806,2,CLINTON SAND,20989.0,34.0,34.0,39.4663486905056,-82.6723357056003,39.46649,-82.67231,0.0,0.0,73,34129200590000,24.87464177960138
34073206410000,SALT CREEK,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,WESTFALL JEAN R 2-10144,2,CLINTON SAND,21811.0,24.0,,39.4179442106175,-82.6434631657114,,,,,73,34129200590000,29.66026278912905
34073213640000,SALT CREEK,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,WOODWARD AGNES 6,6,CLINTON SAND,25099.0,25.0,,39.3912638422294,-82.6486228510223,39.39126,-82.64851,0.0,0.0,73,34129200590000,31.009078644354002
34073213660000,SALT CREEK,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,MCCABE FRED & WALTER 2,2,CLINTON SAND,25099.0,17.0,,39.4258108970411,-82.7132860497542,,,,,73,34129200590000,24.266978851084087
34073213700000,FALLS,KILBARGER INVESTMENTS INC,7403856019,BOWERS,3,CLINTON SAND,25147.0,13.0,,39.5236674812849,-82.4003863940493,39.52983,-82.39836,2.0,200.0,73,34127226160000,17.761898479679548
34073213840000,SALT CREEK,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,SCHWALBAUGH CARRIE 2-10819,2,CLINTON SAND,25339.0,17.0,,39.4293834807625,-82.709958517714,,,,,73,34129200590000,24.248044246558933
34073213930000,FALLS,KILBARGER INVESTMENTS INC,7403856019,E DOUGHERTY,1,CLINTON SAND,25347.0,12.0,,39.537524518562,-82.3915024715078,39.53652,-82.39123,5.0,500.0,73,34127226160000,16.043019682138812
34073214290000,WASHINGTON,KILBARGER INVESTMENTS INC,7403856019,COLUMBUS BEAGLE CLUB     3,3,CLINTON SAND,25624.0,1.0,,39.4671092052516,-82.4006439941649,39.46651,-82.4006,2.0,200.0,73,34009230360000,19.297172533245163
34073214380000,SALT CREEK,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,F.E. GARRETT 3-10893,3,CLINTON SAND,25714.0,2.0,,39.3716236518877,-82.6586922835896,39.37164,-82.65853,0.0,0.0,73,34129200590000,31.740928018076122
34073214530000,FALLS,KILBARGER INVESTMENTS INC,7403856019,E. DOUGHERTY     1,1,CLINTON GROUP,25832.0,13.0,,39.536150258116,-82.3899090826223,39.53677,-82.38961,5.0,500.0,73,34127226160000,16.12185678011915
34073214630000,SALT CREEK,HISTORIC OWNER,6148885080,LINDSEY MOTIS ET AL 2,2,,19039.0,26.0,,39.4007884827466,-82.6574602898538,,,,,73,34129200590000,29.762779095417578
34073214660000,FALLS,KILBARGER INVESTMENTS INC,7403856019,DOUGHERTY WINIFRED     6,6,CLINTON SAND,25993.0,24.0,,39.5217388432215,-82.3927676662183,39.52483,-82.39285,0.0,0.0,73,34127226160000,17.681893717427357
34073214780000,WASHINGTON,KILBARGER INVESTMENTS INC,7403856019,RAUBER MARTHA     1,2,CLINTON SAND,26264.0,11.0,,39.4532597615187,-82.4212037924084,39.45341,-82.42117,1.0,100.0,73,34009230360000,20.577400459963357
34073214830000,WASHINGTON,HOCKING HILLS ENERGY AND WELL SERVICE LLC,+1 (740) 385-6690,LEAMAN     1,1,CLINTON SAND,26214.0,1.0,,39.4726698842729,-82.4016988159062,,,1.0,100.0,73,34009230360000,19.588500994367614
34073215300000,WASHINGTON,HULL WENDELL B JODI D,7403853196,GRACE BEEBE HULL # 10161456,1-0,CLINTON GROUP,26543.0,30.0,,39.4226730195248,-82.5046018121887,,,,,73,34163208160000,26.33567286722924
34073215610000,WASHINGTON,HULL WENDELL B JODI D,7403853196,HULL. GACE BEEBE,3,CLINTON SAND,26725.0,30.0,,39.422398550749,-82.4998230079172,,,,,73,34163208160000,26.07580488192405
34073215620000,WASHINGTON,HULL WENDELL B JODI D,7403853196,GRACE BEEBE HULL # 2,2,CLINTON GROUP,26834.0,30.0,,39.4192409768195,-82.50566349132,,,,,73,34163208160000,26.078303451869974
34073215690000,WASHINGTON,KILBARGER INVESTMENTS INC,7403856019,GRIFFITH,1,CLINTON SAND,26751.0,35.0,,39.3945129593233,-82.4357774388355,39.39451,-82.43579,2.0,200.0,73,34163208160000,20.590576381982217
34073215770000,FALLS,KILBARGER INVESTMENTS INC,7403856019,J. HUTCHINSON # 3,3,CLINTON SAND,26883.0,3.0,,39.5633648563751,-82.4350902446513,39.56414,-82.43272,2.0,200.0,73,34127226160000,15.781344582493285
34073215780000,FALLS,STARNER GARY,7403853969,STARNER     2,2,CLINTON SAND,26731.0,4.0,,39.5644717961728,-82.4533564608939,39.56591,-82.45757,,,73,34127226160000,16.802072412565106
34073215850000,FALLS,STARNER GARY,7403853969,STARNER     3,3,CLINTON SAND,27373.0,4.0,,39.5668054475174,-82.453266224573,39.56591,-82.45757,,,73,34127226160000,16.62075783950438
34073215860000,FALLS,KILBARGER INVESTMENTS INC,7403856019,ROBERTSON JOSEPHINE     4,4,CLINTON SAND,26814.0,4.0,,39.5624128009705,-82.453712528232,39.56096,-82.45401,1.0,100.0,73,34127226160000,16.980946489298386
34073215870000,FALLS,KILBARGER INVESTMENTS INC,7403856019,J. HUTCHINSON # 4,4,CLINTON SAND,26731.0,3.0,,39.565286617643,-82.4349111059301,,,2.0,200.0,73,34127226160000,15.614929902412756
34073216030000,FALLS,KILBARGER INVESTMENTS INC,7403856019,GISINGER     2,2,CLINTON GROUP,26820.0,2.0,,39.565003166709,-82.4205457560683,39.56463,-82.42343,2.0,200.0,73,34127226160000,14.820164236824855
34073216040000,WASHINGTON,HULL WENDELL B JODI D,7403853196,HULL GRACE BEEBE,4,CLINTON SAND,26798.0,19.0,,39.4259678239318,-82.5003540022064,,,,,73,34163208160000,26.429237639507413
34073216270000,WASHINGTON,HULL WENDELL B JODI D,7403853196,HULL GRACE BEEBE,5-O,CLINTON SAND,26851.0,19.0,,39.4258304606688,-82.5044250189023,,,,,73,34163208160000,26.61450679206025
34073216390000,FALLS,GAIA EXPLORATION LLC,7406382141,GEIGER 4,4,CLINTON SAND,27039.0,3.0,,39.5697933133428,-82.4305228286029,,,1.0,100.0,73,34127226160000,14.99253840569539
34073216510000,FALLS,KILBARGER INVESTMENTS INC,7403856019,E DOUGHERTY,2,CLINTON SAND,26933.0,12.0,,39.5421905883636,-82.3900768668765,,,5.0,500.0,73,34127226160000,15.523365865002717
34073216880000,FALLS,KILBARGER INVESTMENTS INC,7403856019,RAYMOND HENGST # 1,1,CLINTON GROUP,27132.0,36.0,,39.4853703300661,-82.4043382459149,39.48544,-82.40437,1.0,100.0,73,34009230360000,20.328434430109105
34073207230000,FALLS,GAIA EXPLORATION LLC,7406382141,TEAL W 1 (S),1,CLINTON SAND,22243.0,1.0,,39.5636571395855,-82.4015885849916,39.56061,-82.40144,2.0,200.0,73,34127226160000,13.958286057675437
34073207840000,SALT CREEK,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,LINK JOS M 1-10252,1,CLINTON SAND,22381.0,26.0,,39.3959440960464,-82.6626621082916,,,,,73,34129200590000,29.738171940113194
34073208130000,FALLS,HISTORIC OWNER,6148885080,ST CLAIR E & O 1,1,CLINTON SAND,22432.0,1.0,,39.5605593230473,-82.3943148293073,,,,,73,34127226160000,13.908963103320966
34073208300000,WASHINGTON,HISTORIC OWNER,6148885080,SCHORR I H B-1,B-1,CLINTON SAND,22477.0,28.0,,39.4138900125826,-82.4644749241619,,,,,73,34163208160000,23.65680475735336
34073208380000,WASHINGTON,KILBARGER INVESTMENTS INC,7403856019,FORAKER J.L.,1,CLINTON SAND,22500.0,21.0,,39.4263751083204,-82.4674316069043,,,,,73,34009230360000,24.077474824603776
34073208650000,WASHINGTON,GEO KAT LLC,+1 (740) 963-6669,DEAN PAUL     1,1,CLINTON SAND,22529.0,28.0,,39.4140883285824,-82.4666126344386,39.41417,-82.46939,2.0,150.0,73,34163208160000,23.767564079014598
34073208830000,FALLS,DAMRON EDGAR MIKEAL,7408624554,W C ADAIR # 2,2,CLINTON SAND,22569.0,1.0,4.0,39.5679857208744,-82.3940659357453,,,,,73,34127226160000,13.199647196753483
34073209010000,SALT CREEK,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,BOWERS JOANNA ETAL 1,1,BEREA SANDSTONE,22616.0,18.0,,39.3710835322819,-82.6500127468391,,,,,73,34163208160000,31.878017210870865
34073205850000,STARR,NORTHWOOD ENERGY CORP,+1 (614) 457-1024,ANTHONY J C 1,1,CLINTON SAND,20941.0,17.0,,39.4482916901055,-82.3318979315112,39.44816,-82.33113,1.0,100.0,73,34009230360000,13.036236135021843
34073205860000,PERRY,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,THULLEN CORA STEVENS 2-9821,2-9821,CLINTON SAND,20962.0,12.0,,39.5268254836089,-82.6341337148137,,,,,73,34129200590000,26.06362530555127
34073205950000,STARR,LUOIL INC,7403474329,H. H. WYSKIVER (HEIRS) # 1,1,CLINTON SAND,21018.0,28.0,,39.4459272659595,-82.3606603650442,39.44787,-82.35999,1.0,100.0,73,34009230360000,15.33339785133406
34073205960000,PERRY,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,INDUS DISBENNETT ETAL 1-9852,1,CLINTON SAND,21051.0,34.0,,39.4723666772254,-82.6668952664801,,,,,73,34129200590000,25.02425312213259
34073206010000,PERRY,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,INGRAM CLARENCE     1-9876,1,CLINTON GROUP,21094.0,34.0,,39.4724270539233,-82.6725667580855,,,,,73,34129200590000,24.57561255359487
34073206050000,BENTON,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,PAXTON CHARLES 1,1,CLINTON SAND,21164.0,5.0,,39.4486593615336,-82.5988305174647,,,,,73,34129200590000,31.4341441856354
34073206080000,PERRY,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,KNIGHT ROBERT F SR 1,1,CLINTON SAND,21279.0,35.0,,39.4761301761396,-82.6635033788899,,,,,73,34129200590000,25.12996180251385
34073206150000,PERRY,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,WHITE MINNIE E 1-9930,1,CLINTON SAND,21307.0,35.0,,39.4722403276498,-82.6630550377429,,,,,73,34129200590000,25.332564302253388
34073206200000,PERRY,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,HARTLEY HOBERT H     3-9940,3,CLINTON SAND,21398.0,34.0,,39.4686495760461,-82.6685193510768,,,,,73,34129200590000,25.064438109709645
34073206230000,PERRY,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,BOWERS JOHN N 1-9981,1,CLINTON SAND,21414.0,25.0,,39.4727965402655,-82.6579021469713,,,,,73,34129200590000,25.715909326955618
34073206290000,BENTON,COLUMBIA GAS TRANSMISSION LLC,+1 (231) 349-4105,CALHOUN OLLIE 1-4146,1-4146,CLINTON SAND,7657.0,20.0,,39.4170537450961,-82.6075950775582,,,,,73,34163208160000,31.851175501975796
34073206660000,GREEN,HISTORIC OWNER,6148885080,CAVE CHARLES E 1,1,,21971.0,36.0,,39.5670093087816,-82.383581985591,,,,,73,34127226160000,12.823807081320139
